P286: 0  (0,2.2462),(93.4000,22.7248,-13.4211),(-0.3690,0.8599,0.3499)
P287: 0  (0,2.2456),(95.4000,23.7069,-13.7011),(-0.3639,0.8563,0.3588)
P288: 0  (0,2.2395),(97.4000,24.6776,-13.9711),(-0.3634,0.8489,0.3768)
P289: 0  (0,2.2427),(99.4000,25.6559,-14.2411),(-0.3630,0.8505,0.3908)
P290: 0  (0,2.2397),(101.4000,26.6272,-14.5111),(-0.3527,0.8390,0.3995)
P291: 0  (0,2.2359),(103.4000,27.5924,-14.7711),(-0.3523,0.8399,0.4089)
P292: 0  (0,2.2407),(105.4000,28.5688,-15.0311),(-0.3520,0.8291,0.4285)
P293: 0  (0,2.2359),(107.4000,29.5366,-15.2811),(-0.3525,0.8299,0.4389)
P294: 0  (0,2.2363),(109.4000,30.5054,-15.5311),(-0.3415,0.8192,0.4495)
P295: 0  (0,2.2362),(111.4000,31.4766,-15.7711),(-0.3412,0.8200,0.4595)
P296: 0  (0,2.2285),(113.4000,32.4322,-16.0011),(-0.3409,0.8101,0.4794)
P297: 0  (0,2.2319),(115.4000,33.3959,-16.2311),(-0.3308,0.8101,0.4895)
P298: 0  (0,2.2337),(117.4000,34.3659,-16.4511),(-0.3307,0.8000,0.4996)
P299: 0  (0,2.2315),(119.4000,35.3309,-16.6711),(-0.3306,0.7996,0.5097)
P300: 0  (0,2.2241),(121.4000,36.2830,-16.8711),(-0.3303,0.7900,0.5195)
P301: 0  (0,2.2331),(123.4000,37.2540,-17.0811),(-0.3204,0.7800,0.5298)
P302: 0  (0,2.2284),(125.4000,38.2181,-17.2711),(-0.3203,0.7800,0.5398)
P303: 0  (0,2.2237),(127.4000,39.1714,-17.4611),(-0.3202,0.7700,0.5499)
P304: 0  (0,2.2260),(129.4000,40.1320,-17.6411),(-0.3202,0.7600,0.5597)
P305: 0  (0,2.2269),(131.4000,41.0965,-17.8111),(-0.3145,0.7600,0.5698)
P306: 0  (0,2.2235),(133.4000,42.0549,-17.9711),(-0.3143,0.7500,0.5797)
P307: 0  (0,2.2253),(135.4000,43.0175,-18.1311),(-0.3141,0.7511,0.5898)
P308: 0  (0,2.2235),(137.4000,43.9789,-18.2711),(-0.3141,0.7400,0.5960)
P309: 0  (0,2.2183),(139.4000,44.9282,-18.4111),(-0.3152,0.7300,0.6059)
P310: 0  (0,2.2256),(141.4000,45.8960,-18.5411),(-0.3101,0.7297,0.6158)
P311: 0  (0,2.2186),(143.4000,46.8489,-18.6611),(-0.3101,0.7200,0.6198)
P312: 0  (0,2.2220),(145.4000,47.8108,-18.7711),(-0.3101,0.7091,0.6298)
P313: 0  (0,2.2210),(147.4000,48.7713,-18.8711),(-0.3036,0.7097,0.6355)
P314: 0  (0,2.2183),(149.4000,49.7267,-18.9611),(-0.3037,0.7000,0.6454)
P315: 0  (0,2.2205),(151.4000,50.6880,-19.0411),(-0.3039,0.6948,0.6499)
P316: 0  (0,2.2167),(153.4000,51.6413,-19.1111),(-0.3040,0.6897,0.6551)
P317: 0  (0,2.2190),(155.4000,52.6007,-19.1711),(-0.3041,0.6802,0.6650)
P318: 0  (0,2.2169),(157.4000,53.5558,-19.2211),(-0.3042,0.6752,0.6700)
P319: 0  (0,2.2189),(159.4000,54.5161,-19.2611),(-0.3044,0.6697,0.6747)
P320: 0  (0,2.2152),(161.4000,55.4682,-19.2811),(-0.3099,0.6590,0.6804)
P321: 0  (0,2.2170),(163.4000,56.4246,-19.3011),(-0.3099,0.6609,0.6900)
P322: 0  (0,2.2119),(165.4000,57.3693,-19.3011),(-0.3099,0.6500,0.6901)
P323: 0  (0,2.2145),(167.4000,58.3200,-19.2911),(-0.3100,0.6400,0.7000)
P324: 0  (0,2.2147),(169.4000,59.2711,-19.2711),(-0.3100,0.6400,0.6999)
P325: 0  (0,2.2151),(171.4000,60.2225,-19.2311),(-0.3101,0.6300,0.7101)
P326: 0  (0,2.2106),(173.4000,61.1629,-19.1811),(-0.3101,0.6201,0.7099)
P327: 0  (0,2.2116),(175.4000,62.1050,-19.1211),(-0.3201,0.6200,0.7201)
P328: 0  (0,2.2163),(177.4000,63.0574,-19.0511),(-0.3201,0.6100,0.7297)
P329: 0  (0,2.2079),(179.4000,63.9885,-18.9611),(-0.3205,0.6003,0.7298)
P330: 0  (0,2.2177),(181.4000,64.9414,-18.8611),(-0.3206,0.5999,0.7397)
P331: 0  (0,2.2090),(183.4000,65.8727,-18.7511),(-0.3206,0.5900,0.7398)
P332: 0  (0,2.2101),(185.4000,66.8041,-18.6211),(-0.3202,0.5803,0.7497)
P333: 0  (0,2.2160),(187.4000,67.7480,-18.4811),(-0.3203,0.5804,0.7497)
P334: 0  (0,2.2107),(189.4000,68.6761,-18.3211),(-0.3302,0.5699,0.7498)
P335: 0  (0,2.2134),(191.4000,69.6090,-18.1511),(-0.3239,0.5591,0.7599)
P336: 0  (0,2.2072),(193.4000,70.5230,-17.9611),(-0.3301,0.5547,0.7653)
P337: 0  (0,1.3601),(193.4000,69.4231,-17.1611),(-0.3265,0.5490,0.7702)
P338: 0  (0,2.2012),(191.4000,68.5235,-17.3511),(-0.3198,0.5600,0.7641)
P339: 0  (0,2.2034),(189.4000,67.6147,-17.5211),(-0.3231,0.5710,0.7580)
P340: 0  (0,2.2056),(187.4000,66.6986,-17.6811),(-0.3204,0.5722,0.7498)
P341: 0  (0,2.2052),(185.4000,65.7803,-17.8211),(-0.3204,0.5795,0.7496)
P342: 0  (0,2.2029),(183.4000,64.8660,-17.9511),(-0.3116,0.5897,0.7480)
P343: 0  (0,2.2019),(181.4000,63.9516,-18.0611),(-0.3126,0.6010,0.7396)
P344: 0  (0,2.2083),(179.4000,63.0207,-18.1611),(-0.3125,0.5995,0.7377)
P345: 0  (0,2.2010),(177.4000,62.1063,-18.2511),(-0.3128,0.6097,0.7308)
P346: 0  (0,2.2064),(175.4000,61.1772,-18.3211),(-0.3127,0.6209,0.7188)
P347: 0  (0,2.2077),(173.4000,60.2442,-18.3811),(-0.3103,0.6195,0.7185)
P348: 0  (0,2.2044),(171.4000,59.3185,-18.4311),(-0.3104,0.6300,0.7089)
P349: 0  (0,2.2089),(169.4000,58.3817,-18.4711),(-0.3104,0.6409,0.7086)
P350: 0  (0,2.2039),(167.4000,57.4561,-18.4911),(-0.3011,0.6396,0.6995)
P351: 0  (0,2.2076),(165.4000,56.5215,-18.5011),(-0.3009,0.6501,0.6987)
P352: 0  (0,2.2098),(163.4000,55.5817,-18.5011),(-0.3093,0.6589,0.6910)
P353: 0  (0,2.2093),(161.4000,54.6433,-18.4811),(-0.3092,0.6602,0.6807)
P354: 0  (0,2.2081),(159.4000,53.7078,-18.4611),(-0.2997,0.6704,0.6804)
P355: 0  (0,2.2131),(157.4000,52.7611,-18.4211),(-0.2997,0.6692,0.6714)
P356: 0  (0,2.2084),(155.4000,51.8259,-18.3711),(-0.2997,0.6800,0.6704)
P357: 0  (0,2.2175),(153.4000,50.8700,-18.3111),(-0.2996,0.6905,0.6605)
P358: 0  (0,2.2093),(151.4000,49.9340,-18.2411),(-0.2996,0.6891,0.6518)
P359: 0  (0,2.2123),(149.4000,48.9919,-18.1611),(-0.2997,0.7000,0.6504)
P360: 0  (0,2.2146),(147.4000,48.0451,-18.0711),(-0.2996,0.7105,0.6404)
P361: 0  (0,2.2124),(145.4000,47.1044,-17.9711),(-0.3084,0.7103,0.6322)
P362: 0  (0,2.2137),(143.4000,46.1619,-17.8611),(-0.3083,0.7200,0.6223)
P363: 0  (0,2.2150),(141.4000,45.2175,-17.7411),(-0.3083,0.7306,0.6204)
P364: 0  (0,2.2192),(139.4000,44.2647,-17.6111),(-0.3069,0.7300,0.6104)
P365: 0  (0,2.2135),(137.4000,43.3266,-17.4711),(-0.3071,0.7400,0.6004)
P366: 0  (0,2.2138),(135.4000,42.3878,-17.3311),(-0.3071,0.7474,0.5925)
P367: 0  (0,2.2211),(133.4000,41.4351,-17.1711),(-0.3070,0.7500,0.5827)
P368: 0  (0,2.2177),(131.4000,40.4904,-17.0111),(-0.3065,0.7600,0.5725)
P369: 0  (0,2.2191),(129.4000,39.5442,-16.8411),(-0.3142,0.7600,0.5671)
P370: 0  (0,2.2192),(127.4000,38.5995,-16.6611),(-0.3143,0.7700,0.5557)
P371: 0  (0,2.2209),(125.4000,37.6528,-16.4711),(-0.3143,0.7800,0.5460)
P372: 0  (0,2.2188),(123.4000,36.7111,-16.2811),(-0.3144,0.7800,0.5359)
P373: 0  (0,2.2260),(121.4000,35.7567,-16.0711),(-0.3255,0.7900,0.5269)
P374: 0  (0,2.2183),(119.4000,34.8182,-15.8711),(-0.3247,0.8009,0.5102)
P375: 0  (0,2.2255),(117.4000,33.8671,-15.6511),(-0.3248,0.8000,0.4999)
P376: 0  (0,2.2243),(115.4000,32.9189,-15.4311),(-0.3250,0.8098,0.4899)
P377: 0  (0,2.2281),(113.4000,31.9642,-15.2011),(-0.3362,0.8090,0.4801)
P378: 0  (0,2.2228),(111.4000,31.0220,-14.9711),(-0.3354,0.8201,0.4645)
P379: 0  (0,2.2289),(109.4000,30.0678,-14.7311),(-0.3358,0.8244,0.4538)
P380: 0  (0,2.2304),(107.4000,29.1127,-14.4811),(-0.3423,0.8303,0.4401)
P381: 0  (0,2.2303),(105.4000,28.1579,-14.2311),(-0.3464,0.8334,0.4303)
P382: 0  (0,2.2332),(103.4000,27.1990,-13.9711),(-0.3467,0.8402,0.4132)
P383: 0  (0,2.2310),(101.4000,26.2453,-13.7111),(-0.3472,0.8425,0.4022)
P384: 0  (0,2.2329),(99.4000,25.2897,-13.4411),(-0.3576,0.8499,0.3894)
P385: 0  (0,2.2380),(97.4000,24.3224,-13.1711),(-0.3581,0.8516,0.3809)
P386: 0  (0,2.2309),(95.4000,23.3715,-12.9011),(-0.3586,0.8607,0.3611)
P387: 0  (0,2.2419),(93.4000,22.3980,-12.6211),(-0.3619,0.8601,0.3501)
P388: 0  (0,2.2384),(91.4000,21.4355,-12.3311),(-0.3744,0.8666,0.3408)
P389: 0  (0,2.2409),(89.4000,20.4673,-12.0411),(-0.3740,0.8712,0.3258)
P390: 0  (0,2.2434),(87.4000,19.4933,-11.7511),(-0.3741,0.8688,0.3090)
P391: 0  (0,2.2421),(85.4000,18.5224,-11.4611),(-0.3869,0.8740,0.2999)
P392: 0  (0,2.2486),(83.4000,17.5394,-11.1611),(-0.3863,0.8810,0.2900)
P393: 0  (0,0.8412),(83.4000,17.2793,-10.3611),(-0.3810,0.8802,0.2900)
P394: 0  (0,2.2420),(85.4000,18.2469,-10.6611),(-0.3802,0.8799,0.3000)
P395: 0  (0,2.2361),(87.4000,19.2041,-10.9511),(-0.3698,0.8705,0.3105)
P396: 0  (0,2.2387),(89.4000,20.1673,-11.2411),(-0.3685,0.8695,0.3308)
P397: 0  (0,2.2363),(91.4000,21.1249,-11.5311),(-0.3673,0.8709,0.3397)
P398: 0  (0,2.2329),(93.4000,22.0746,-11.8211),(-0.3597,0.8594,0.3494)
P399: 0  (0,2.2349),(95.4000,23.0319,-12.1011),(-0.3534,0.8610,0.3669)
P400: 0  (0,2.2272),(97.4000,23.9739,-12.3711),(-0.3528,0.8575,0.3809)
P401: 0  (0,2.2298),(99.4000,24.9223,-12.6411),(-0.3522,0.8501,0.3893)
P402: 0  (0,2.2288),(101.4000,25.8682,-12.9111),(-0.3417,0.8486,0.4085)
P403: 0  (0,2.2235),(103.4000,26.8044,-13.1711),(-0.3412,0.8402,0.4193)
P404: 0  (0,2.2260),(105.4000,27.7465,-13.4311),(-0.3408,0.8395,0.4297)
P405: 0  (0,2.2240),(107.4000,28.6866,-13.6811),(-0.3306,0.8301,0.4398)
P406: 0  (0,2.2254),(109.4000,29.6300,-13.9311),(-0.3300,0.8300,0.4600)
P407: 0  (0,2.2217),(111.4000,30.5673,-14.1711),(-0.3297,0.8200,0.4701)
P408: 0  (0,2.2177),(113.4000,31.4974,-14.4011),(-0.3289,0.8105,0.4804)
P409: 0  (0,2.2216),(115.4000,32.4367,-14.6311),(-0.3191,0.8100,0.4906)
P410: 0  (0,2.2163),(117.4000,33.3659,-14.8511),(-0.3189,0.8000,0.5007)
P411: 0  (0,2.2181),(119.4000,34.2995,-15.0711),(-0.3188,0.7998,0.5105)
P412: 0  (0,2.2135),(121.4000,35.2265,-15.2711),(-0.3173,0.7900,0.5302)
P413: 0  (0,2.2199),(123.4000,36.1666,-15.4811),(-0.3084,0.7800,0.5404)
P414: 0  (0,2.2104),(125.4000,37.0885,-15.6711),(-0.3083,0.7800,0.5504)
P415: 0  (0,2.2164),(127.4000,38.0246,-15.8611),(-0.3083,0.7700,0.5608)
P416: 0  (0,2.2117),(129.4000,38.9515,-16.0411),(-0.3082,0.7600,0.5702)
P417: 0  (0,2.2136),(131.4000,39.8848,-16.2111),(-0.2999,0.7600,0.5801)
P418: 0  (0,2.2112),(133.4000,40.8143,-16.3711),(-0.2998,0.7500,0.5901)
P419: 0  (0,2.2147),(135.4000,41.7520,-16.5311),(-0.2999,0.7399,0.6000)
P420: 0  (0,2.2024),(137.4000,42.6635,-16.6711),(-0.2998,0.7400,0.6001)
P421: 0  (0,2.2136),(139.4000,43.6017,-16.8111),(-0.2999,0.7300,0.6100)
P422: 0  (0,2.2124),(141.4000,44.5385,-16.9411),(-0.3001,0.7301,0.6200)
P423: 0  (0,2.2085),(143.4000,45.4675,-17.0611),(-0.3002,0.7200,0.6299)
P424: 0  (0,2.2081),(145.4000,46.3968,-17.1711),(-0.3003,0.7100,0.6399)
P425: 0  (0,2.2035),(147.4000,47.3163,-17.2711),(-0.3001,0.7102,0.6398)
P426: 0  (0,2.2115),(149.4000,48.2559,-17.3611),(-0.3002,0.7000,0.6498)
P427: 0  (0,2.2032),(151.4000,49.1765,-17.4411),(-0.3002,0.6899,0.6596)
P428: 0  (0,2.2067),(153.4000,50.1065,-17.5111),(-0.3002,0.6904,0.6597)
P429: 0  (0,2.2076),(155.4000,51.0391,-17.5711),(-0.3003,0.6800,0.6696)
P430: 0  (0,2.2028),(157.4000,51.9611,-17.6211),(-0.3003,0.6698,0.6793)
P431: 0  (0,2.2072),(159.4000,52.8939,-17.6611),(-0.3003,0.6707,0.6796)
P432: 0  (0,2.1990),(161.4000,53.8077,-17.6811),(-0.3017,0.6601,0.6881)
P433: 0  (0,2.2068),(163.4000,54.7403,-17.7011),(-0.3019,0.6512,0.6989)
P434: 0  (0,2.2021),(165.4000,55.6617,-17.7011),(-0.3003,0.6497,0.6997)
P435: 0  (0,2.2008),(167.4000,56.5801,-17.6911),(-0.3002,0.6403,0.7065)
P436: 0  (0,2.1995),(169.4000,57.4952,-17.6711),(-0.3047,0.6337,0.7097)
P437: 0  (0,2.1987),(171.4000,58.4077,-17.6311),(-0.3048,0.6298,0.7165)
P438: 0  (0,2.1972),(173.4000,59.3162,-17.5811),(-0.3052,0.6203,0.7197)
P439: 0  (0,2.2040),(175.4000,60.2404,-17.5211),(-0.3043,0.6141,0.7263)
P440: 0  (0,2.1981),(177.4000,61.1497,-17.4511),(-0.3044,0.6111,0.7286)
P441: 0  (0,2.1944),(179.4000,62.0483,-17.3611),(-0.3033,0.6003,0.7413)
P442: 0  (0,2.1972),(181.4000,62.9525,-17.2611),(-0.3034,0.5943,0.7453)
P443: 0  (0,2.1956),(183.4000,63.8517,-17.1511),(-0.3101,0.5911,0.7499)
P444: 0  (0,2.1971),(185.4000,64.7519,-17.0211),(-0.3154,0.5799,0.7553)
P445: 0  (0,2.1973),(187.4000,65.6511,-16.8811),(-0.3153,0.5691,0.7543)
P446: 0  (0,2.1933),(189.4000,66.5370,-16.7211),(-0.3141,0.5643,0.7598)
P447: 0  (0,2.1960),(191.4000,67.4279,-16.5511),(-0.3177,0.5607,0.7704)
P448: 0  (0,2.1903),(193.4000,68.3005,-16.3611),(-0.3162,0.5501,0.7732)
P449: 0  (0,1.3833),(193.4000,67.1720,-15.5611),(-0.3064,0.5505,0.7812)
P450: 0  (0,2.1810),(191.4000,66.3230,-15.7511),(-0.3063,0.5575,0.7722)
P451: 0  (0,2.1879),(189.4000,65.4523,-15.9211),(-0.3067,0.5590,0.7635)
P452: 0  (0,2.1822),(187.4000,64.5942,-16.0811),(-0.3065,0.5700,0.7644)
P453: 0  (0,2.1921),(185.4000,63.7079,-16.2211),(-0.3061,0.5808,0.7614)
P454: 0  (0,2.1887),(183.4000,62.8285,-16.3511),(-0.3074,0.5865,0.7531)
P455: 0  (0,2.1888),(181.4000,61.9459,-16.4611),(-0.2998,0.5890,0.7514)
P456: 0  (0,2.1891),(179.4000,61.0615,-16.5611),(-0.2999,0.5997,0.7387)
P457: 0  (0,2.1883),(177.4000,60.1779,-16.6511),(-0.2955,0.6064,0.7340)
P458: 0  (0,2.1922),(175.4000,59.2830,-16.7211),(-0.2953,0.6089,0.7300)
P459: 0  (0,2.1937),(173.4000,58.3836,-16.7811),(-0.2948,0.6197,0.7239)
P460: 0  (0,2.1909),(171.4000,57.4906,-16.8311),(-0.2958,0.6308,0.7202)
P461: 0  (0,2.1907),(169.4000,56.5975,-16.8711),(-0.2957,0.6290,0.7139)
P462: 0  (0,2.1954),(167.4000,55.6923,-16.8911),(-0.2966,0.6397,0.7103)
P463: 0  (0,2.1941),(165.4000,54.7900,-16.9011),(-0.2964,0.6508,0.7043)
P464: 0  (0,2.1935),(163.4000,53.8893,-16.9011),(-0.2943,0.6491,0.6997)
P465: 0  (0,2.2022),(161.4000,52.9678,-16.8811),(-0.2941,0.6596,0.6971)
P466: 0  (0,2.1932),(159.4000,52.0680,-16.8611),(-0.2952,0.6641,0.6860)
P467: 0  (0,2.2013),(157.4000,51.1492,-16.8211),(-0.2949,0.6702,0.6796)
P468: 0  (0,2.1971),(155.4000,50.2411,-16.7711),(-0.2947,0.6797,0.6765)
P469: 0  (0,2.1983),(153.4000,49.3307,-16.7111),(-0.2945,0.6834,0.6667)
P470: 0  (0,2.2014),(151.4000,48.4135,-16.6411),(-0.2943,0.6902,0.6595)
P471: 0  (0,2.1994),(149.4000,47.5019,-16.5611),(-0.2941,0.6997,0.6571)
P472: 0  (0,2.2000),(147.4000,46.5900,-16.4711),(-0.2940,0.7029,0.6472)
P473: 0  (0,2.2007),(145.4000,45.6772,-16.3711),(-0.2930,0.7099,0.6395)
P474: 0  (0,2.2021),(143.4000,44.7622,-16.2611),(-0.2928,0.7197,0.6294)
P475: 0  (0,2.2016),(141.4000,43.8496,-16.1411),(-0.2926,0.7225,0.6277)
P476: 0  (0,2.2033),(139.4000,42.9344,-16.0111),(-0.2927,0.7300,0.6178)
P477: 0  (0,2.2087),(137.4000,42.0077,-15.8711),(-0.2929,0.7401,0.6079)
P478: 0  (0,2.1986),(135.4000,41.1053,-15.7311),(-0.2930,0.7394,0.5994)
P479: 0  (0,2.2092),(133.4000,40.1807,-15.5711),(-0.2924,0.7500,0.5890)
P480: 0  (0,2.2021),(131.4000,39.2732,-15.4111),(-0.2999,0.7600,0.5798)
P481: 0  (0,2.2072),(129.4000,38.3553,-15.2411),(-0.3022,0.7600,0.5693)
P482: 0  (0,2.2037),(127.4000,37.4475,-15.0611),(-0.3023,0.7700,0.5605)
P483: 0  (0,2.2093),(125.4000,36.5283,-14.8711),(-0.3023,0.7800,0.5495)
P484: 0  (0,2.2058),(123.4000,35.6175,-14.6811),(-0.3025,0.7800,0.5395)
P485: 0  (0,2.2152),(121.4000,34.6887,-14.4711),(-0.3047,0.7900,0.5293)
P486: 0  (0,2.2060),(119.4000,33.7795,-14.2711),(-0.3128,0.7998,0.5163)
P487: 0  (0,2.2110),(117.4000,32.8629,-14.0511),(-0.3130,0.7999,0.5075)
P488: 0  (0,2.2127),(115.4000,31.9421,-13.8311),(-0.3133,0.8100,0.4972)
P489: 0  (0,2.2117),(113.4000,31.0264,-13.6011),(-0.3168,0.8167,0.4865)
P490: 0  (0,2.2114),(111.4000,30.1113,-13.3711),(-0.3240,0.8199,0.4697)
P491: 0  (0,2.2172),(109.4000,29.1847,-13.1311),(-0.3243,0.8297,0.4613)
P492: 0  (0,2.2166),(107.4000,28.2623,-12.8811),(-0.3237,0.8289,0.4454)
P493: 0  (0,2.2183),(105.4000,27.3359,-12.6311),(-0.3352,0.8409,0.4345)
P494: 0  (0,2.2212),(103.4000,26.4053,-12.3711),(-0.3356,0.8390,0.4201)
P495: 0  (0,2.2156),(101.4000,25.4881,-12.1111),(-0.3362,0.8510,0.4114)
P496: 0  (0,2.2245),(99.4000,24.5524,-11.8411),(-0.3469,0.8494,0.3921)
P497: 0  (0,2.2225),(97.4000,23.6214,-11.5711),(-0.3475,0.8611,0.3792)
P498: 0  (0,2.2225),(95.4000,22.6905,-11.3011),(-0.3482,0.8594,0.3708)
P499: 0  (0,2.2268),(93.4000,21.7523,-11.0211),(-0.3602,0.8597,0.3497)
P500: 0  (0,2.2302),(91.4000,20.8091,-10.7311),(-0.3614,0.8703,0.3399)
P501: 0  (0,2.2305),(89.4000,19.8651,-10.4411),(-0.3627,0.8689,0.3305)
P502: 0  (0,2.2316),(87.4000,18.9186,-10.1511),(-0.3702,0.8769,0.3168)
P503: 0  (0,2.2331),(85.4000,17.9685,-9.8611),(-0.3741,0.8808,0.3003)
P504: 0  (0,2.2365),(83.4000,17.0136,-9.5611),(-0.3758,0.8800,0.2900)
P505: 0  (0,0.8433),(83.4000,16.7467,-8.7611),(-0.3699,0.8800,0.2900)
P506: 0  (0,2.2322),(85.4000,17.6915,-9.0611),(-0.3689,0.8799,0.2997)
P507: 0  (0,2.2283),(87.4000,18.6303,-9.3511),(-0.3686,0.8809,0.3210)
P508: 0  (0,2.2251),(89.4000,19.5614,-9.6411),(-0.3557,0.8734,0.3297)
P509: 0  (0,2.2255),(91.4000,20.4935,-9.9311),(-0.3555,0.8700,0.3403)
P510: 0  (0,2.2264),(93.4000,21.4278,-10.2211),(-0.3553,0.8655,0.3555)
P511: 0  (0,2.2195),(95.4000,22.3486,-10.5011),(-0.3429,0.8588,0.3706)
P512: 0  (0,2.2156),(97.4000,23.2630,-10.7711),(-0.3422,0.8607,0.3790)
P513: 0  (0,2.2176),(99.4000,24.1821,-11.0411),(-0.3414,0.8493,0.3982)
P514: 0  (0,2.2184),(101.4000,25.1032,-11.3111),(-0.3308,0.8501,0.4103)
P515: 0  (0,2.2093),(103.4000,26.0050,-11.5711),(-0.3301,0.8400,0.4200)
P516: 0  (0,2.2163),(105.4000,26.9238,-11.8311),(-0.3295,0.8400,0.4403)
P517: 0  (0,2.2118),(107.4000,27.8345,-12.0811),(-0.3191,0.8308,0.4503)
P518: 0  (0,2.2092),(109.4000,28.7391,-12.3311),(-0.3186,0.8311,0.4595)
P519: 0  (0,2.2101),(111.4000,29.6485,-12.5711),(-0.3180,0.8201,0.4714)
P520: 0  (0,2.2046),(113.4000,30.5472,-12.8011),(-0.3067,0.8210,0.4911)
P521: 0  (0,2.2061),(115.4000,31.4494,-13.0311),(-0.3073,0.8100,0.5004)
P522: 0  (0,2.2068),(117.4000,32.3557,-13.2511),(-0.3070,0.8002,0.5103)
P523: 0  (0,2.2069),(119.4000,33.2624,-13.4711),(-0.3066,0.8001,0.5243)
P524: 0  (0,2.1980),(121.4000,34.1520,-13.6711),(-0.2955,0.7900,0.5332)
P525: 0  (0,2.2085),(123.4000,35.0648,-13.8811),(-0.2964,0.7800,0.5433)
P526: 0  (0,2.2001),(125.4000,35.9616,-14.0711),(-0.2963,0.7800,0.5534)
P527: 0  (0,2.2029),(127.4000,36.8653,-14.2611),(-0.2962,0.7700,0.5603)
P528: 0  (0,2.1994),(129.4000,37.7625,-14.4411),(-0.2962,0.7600,0.5737)
P529: 0  (0,2.1971),(131.4000,38.6560,-14.6111),(-0.2981,0.7602,0.5834)
P530: 0  (0,2.1988),(133.4000,39.5554,-14.7711),(-0.2859,0.7500,0.5969)
P531: 0  (0,2.1998),(135.4000,40.4575,-14.9311),(-0.2841,0.7402,0.6049)
P532: 0  (0,2.1943),(137.4000,41.3493,-15.0711),(-0.2841,0.7397,0.6099)
P533: 0  (0,2.1981),(139.4000,42.2504,-15.2111),(-0.2855,0.7300,0.6199)
P534: 0  (0,2.1976),(141.4000,43.1517,-15.3411),(-0.2856,0.7190,0.6300)
P535: 0  (0,2.1976),(143.4000,44.0544,-15.4611),(-0.2858,0.7209,0.6345)
P536: 0  (0,2.1962),(145.4000,44.9551,-15.5711),(-0.2857,0.7101,0.6443)
P537: 0  (0,2.1939),(147.4000,45.8513,-15.6711),(-0.2855,0.6990,0.6501)
P538: 0  (0,2.1912),(149.4000,46.7421,-15.7611),(-0.2856,0.7009,0.6601)
P539: 0  (0,2.1965),(151.4000,47.6466,-15.8411),(-0.2858,0.6900,0.6637)
P540: 0  (0,2.1952),(153.4000,48.5489,-15.9111),(-0.2860,0.6790,0.6702)
P541: 0  (0,2.1900),(155.4000,49.4393,-15.9711),(-0.2862,0.6808,0.6802)
P542: 0  (0,2.1913),(157.4000,50.3334,-16.0211),(-0.2864,0.6700,0.6830)
P543: 0  (0,2.1957),(159.4000,51.2387,-16.0611),(-0.2867,0.6590,0.6903)
P544: 0  (0,2.1857),(161.4000,52.1202,-16.0811),(-0.2874,0.6606,0.7000)
P545: 0  (0,2.1962),(163.4000,53.0273,-16.1011),(-0.2876,0.6503,0.7023)
P546: 0  (0,2.1875),(165.4000,53.9134,-16.1011),(-0.2872,0.6478,0.7106)
P547: 0  (0,2.1882),(167.4000,54.8012,-16.0911),(-0.2874,0.6405,0.7118)
P548: 0  (0,2.1881),(169.4000,55.6886,-16.0711),(-0.2874,0.6301,0.7206)
P549: 0  (0,2.1835),(171.4000,56.5638,-16.0311),(-0.2875,0.6283,0.7215)
P550: 0  (0,2.1842),(173.4000,57.4402,-15.9811),(-0.2898,0.6205,0.7303)
P551: 0  (0,2.1859),(175.4000,58.3204,-15.9211),(-0.2897,0.6103,0.7318)
P552: 0  (0,2.1853),(177.4000,59.1982,-15.8511),(-0.2897,0.5992,0.7403)
P553: 0  (0,2.1822),(179.4000,60.0665,-15.7611),(-0.2988,0.6005,0.7419)
P554: 0  (0,2.1812),(181.4000,60.9311,-15.6611),(-0.2989,0.5901,0.7493)
P555: 0  (0,2.1843),(183.4000,61.8023,-15.5511),(-0.2981,0.5793,0.7609)
P556: 0  (0,2.1792),(185.4000,62.6578,-15.4211),(-0.2983,0.5784,0.7593)
P557: 0  (0,2.1835),(187.4000,63.5228,-15.2811),(-0.2978,0.5704,0.7706)
P558: 0  (0,2.1755),(189.4000,64.3638,-15.1211),(-0.2976,0.5601,0.7703)
P559: 0  (0,2.1726),(191.4000,65.1952,-14.9511),(-0.2997,0.5491,0.7811)
P560: 0  (0,2.1778),(193.4000,66.0359,-14.7611),(-0.2996,0.5482,0.7794)
P561: 0  (0,1.3965),(193.4000,64.8912,-13.9611),(-0.2994,0.5393,0.7807)
P562: 0  (0,2.1655),(191.4000,64.0830,-14.1511),(-0.2995,0.5501,0.7797)
P563: 0  (0,2.1698),(189.4000,63.2588,-14.3211),(-0.2898,0.5601,0.7706)
P564: 0  (0,2.1655),(187.4000,62.4440,-14.4811),(-0.2898,0.5694,0.7698)
P565: 0  (0,2.1727),(185.4000,61.6068,-14.6211),(-0.2890,0.5696,0.7606)
P566: 0  (0,2.1726),(183.4000,60.7681,-14.7511),(-0.2891,0.5801,0.7597)
P567: 0  (0,2.1803),(181.4000,59.9070,-14.8611),(-0.2888,0.5901,0.7507)
P568: 0  (0,2.1706),(179.4000,59.0695,-14.9611),(-0.2890,0.5993,0.7503)
P569: 0  (0,2.1753),(177.4000,58.2186,-15.0511),(-0.2896,0.6001,0.7407)
P570: 0  (0,2.1782),(175.4000,57.3586,-15.1211),(-0.2895,0.6099,0.7404)
