P1845: 0  (0,2.1817),(-2.0000,-0.8221,0.2900),(-0.3400,0.9100,0.2200)
P1846: 0  (0,2.1784),(-2.0000,-0.8132,0.2900),(-0.3400,0.9100,0.2200)
P1847: 0  (0,2.1792),(-2.0000,-0.8153,0.2900),(-0.3400,0.9100,0.2200)
P1848: 0  (0,2.1831),(-2.0000,-0.8221,0.3000),(-0.3400,0.9100,0.2200)
P1849: 0  (0,0.8230),(-0.0000,-0.1932,0.8000),(-0.3400,0.9100,0.2200)
P1850: 0  (0,2.1837),(2.0000,0.8237,-0.3000),(-0.3400,0.9100,0.2200)
P1851: 0  (0,2.1783),(2.0000,0.8130,-0.2900),(-0.3400,0.9100,0.2200)
P1852: 0  (0,2.1789),(2.0000,0.8146,-0.2900),(-0.3400,0.9100,0.2200)
P1853: 0  (0,2.1817),(2.0000,0.8220,-0.2900),(-0.3400,0.9100,0.2200)
P1854: 0  (0,2.1767),(2.0000,0.8086,-0.2900),(-0.3400,0.9100,0.2200)
P1855: 0  (0,2.1789),(2.0000,0.8179,-0.2800),(-0.3400,0.9100,0.2200)
P1856: 0  (0,2.1735),(2.0000,0.8069,-0.2700),(-0.3400,0.9100,0.2200)
P1857: 0  (0,2.1751),(2.0000,0.8112,-0.2700),(-0.3400,0.9100,0.2200)
P1858: 0  (0,2.1737),(2.0000,0.8075,-0.2700),(-0.3400,0.9100,0.2200)
P1859: 0  (0,2.1743),(2.0000,0.8124,-0.2600),(-0.3400,0.9100,0.2200)
P1860: 0  (0,2.1739),(2.0000,0.8114,-0.2600),(-0.3400,0.9100,0.2200)
P1861: 0  (0,2.1686),(2.0000,0.8001,-0.2500),(-0.3400,0.9100,0.2200)
P1862: 0  (0,2.1712),(2.0000,0.8073,-0.2500),(-0.3400,0.9100,0.2200)
P1863: 0  (0,2.1685),(2.0000,0.8029,-0.2400),(-0.3400,0.9100,0.2200)
P1864: 0  (0,2.1665),(2.0000,0.8006,-0.2300),(-0.3400,0.9100,0.2200)
P1865: 0  (0,2.1649),(2.0000,0.7962,-0.2300),(-0.3400,0.9100,0.2200)
P1866: 0  (0,2.1662),(2.0000,0.8026,-0.2200),(-0.3400,0.9100,0.2200)
P1867: 0  (0,2.1644),(2.0000,0.7978,-0.2200),(-0.3400,0.9100,0.2200)
P1868: 0  (0,2.1600),(2.0000,0.7908,-0.2000),(-0.3400,0.9100,0.2200)
P1869: 0  (0,2.1634),(2.0000,0.7976,-0.2100),(-0.3400,0.9100,0.2200)
P1870: 0  (0,2.1584),(2.0000,0.7891,-0.1900),(-0.3400,0.9100,0.2200)
P1871: 0  (0,2.1602),(2.0000,0.7939,-0.1900),(-0.3400,0.9100,0.2200)
P1872: 0  (0,2.1553),(2.0000,0.7829,-0.1800),(-0.3400,0.9100,0.2200)
P1873: 0  (0,2.1556),(2.0000,0.7858,-0.1700),(-0.3400,0.9100,0.2200)
P1874: 0  (0,2.1527),(2.0000,0.7800,-0.1600),(-0.3400,0.9100,0.2200)
P1875: 0  (0,2.1532),(2.0000,0.7814,-0.1600),(-0.3400,0.9100,0.2200)
P1876: 0  (0,2.1525),(2.0000,0.7835,-0.1400),(-0.3400,0.9100,0.2200)
P1877: 0  (0,2.1490),(2.0000,0.7737,-0.1400),(-0.3400,0.9100,0.2200)
P1878: 0  (0,2.1496),(2.0000,0.7772,-0.1300),(-0.3400,0.9100,0.2200)
P1879: 0  (0,2.1490),(2.0000,0.7770,-0.1200),(-0.3400,0.9100,0.2200)
P1880: 0  (0,2.1447),(2.0000,0.7666,-0.1100),(-0.3400,0.9100,0.2200)
P1881: 0  (0,2.1441),(2.0000,0.7662,-0.1000),(-0.3400,0.9100,0.2200)
P1882: 0  (0,2.1447),(2.0000,0.7691,-0.0900),(-0.3400,0.9100,0.2200)
P1883: 0  (0,2.1420),(2.0000,0.7626,-0.0800),(-0.3400,0.9100,0.2200)
P1884: 0  (0,2.1393),(2.0000,0.7562,-0.0700),(-0.3400,0.9100,0.2200)
P1885: 0  (0,2.1395),(2.0000,0.7574,-0.0600),(-0.3400,0.9100,0.2200)
P1886: 0  (0,2.1390),(2.0000,0.7570,-0.0500),(-0.3400,0.9100,0.2200)
P1887: 0  (0,2.1372),(2.0000,0.7525,-0.0400),(-0.3400,0.9100,0.2200)
P1888: 0  (0,2.1350),(2.0000,0.7468,-0.0200),(-0.3400,0.9100,0.2200)
P1889: 0  (0,2.1370),(2.0000,0.7525,-0.0200),(-0.3400,0.9100,0.2200)
P1890: 0  (0,2.1327),(2.0000,0.7406,0.0000),(-0.3400,0.9100,0.2200)
P1891: 0  (0,2.1321),(2.0000,0.7387,0.0100),(-0.3400,0.9100,0.2200)
P1892: 0  (0,2.1309),(2.0000,0.7351,0.0200),(-0.3400,0.9100,0.2200)
P1893: 0  (0,2.1330),(2.0000,0.7402,0.0400),(-0.3400,0.9100,0.2200)
P1894: 0  (0,2.1288),(2.0000,0.7276,0.0500),(-0.3400,0.9100,0.2200)
P1895: 0  (0,2.1300),(2.0000,0.7302,0.0600),(-0.3400,0.9100,0.2200)
P1896: 0  (0,2.1254),(2.0000,0.7159,0.0700),(-0.3400,0.9100,0.2200)
P1897: 0  (0,2.1284),(2.0000,0.7224,0.0900),(-0.3400,0.9100,0.2200)
P1898: 0  (0,2.1294),(2.0000,0.7241,0.1000),(-0.3400,0.9100,0.2200)
P1899: 0  (0,2.1246),(2.0000,0.7083,0.1100),(-0.3400,0.9100,0.2200)
P1900: 0  (0,2.1305),(2.0000,0.7227,0.1300),(-0.3400,0.9100,0.2200)
P1901: 0  (0,2.1247),(2.0000,0.7033,0.1400),(-0.3400,0.9100,0.2200)
P1902: 0  (0,2.1256),(2.0000,0.7017,0.1600),(-0.3400,0.9100,0.2200)
P1903: 0  (0,2.1280),(2.0000,0.7067,0.1700),(-0.3400,0.9100,0.2200)
P1904: 0  (0,2.1242),(2.0000,0.6901,0.1900),(-0.3400,0.9100,0.2200)
